leader_validator,mev_entity_id,tx_count,slots_seen,avg_tx_position
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","8n4pc4sCJtBeLfJdGyJn6EcZuhtfTiepRa9ExdJFdmEN","4","4","689.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr","4","4","872.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w","8","4","1062.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","8Rf7hLczBzGb71rmEjw3h9tTcxGijDiDHL651H9SfSFa","4","4","1261.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","8T8AJfUCXwPFwEMmjca8gCRSktPrqbUBVa6ggNyhLhFJ","8","4","950.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","8tjFeSApQ85ThoQXT28acfF2KUfQr3TvTdirSkzNnYC7","25","4","1217.6400000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo","4","4","1089.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","8vk6QpG93JSaQCSgnycBsv5qmfQBk4qC9FjNA35E5JhU","4","4","718.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","8yjHdsCgx3bp2zEwGiWSMgwpFaCSzfYAHT1vk7KJBqhN","4","4","749.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","8Yq98CFAorqAc3CN7XtMVgKLrBc78wsBvjhAbFr4sNQ5","4","4","871.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","8ZQg3K1V1Z2BVJkjmnxpi43WKhjPGXphzu5QmBkJibSP","4","4","1170.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","91oPXTs2oq8VvJpQ5TnvXakFGnnJSpEB6HFWDtSctwMt","17","4","1064.2352941176470588"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","96XWbKem84optM8RLHhc8EYJQG8CCWA8F6oqWMPHDweN","4","3","853.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt","4","4","352.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ","4","3","885.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","9AW87WqARQonyJYhx1G25fKfvjURFYVmHs79z1NUXDPD","4","4","1216.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","9D3o3EYeknhTrRvXS1PnD2euGXnMFa3HwpYBq5gPZJDA","4","4","567.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","9dH6wfdJVgnDcbCUjT8rkmejAzTnGQaFarmLfvBYXANK","4","3","1041.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","9gFxqsXbFyrKXUkqpAatonn47uYZ7sEZSnMxhzQoXrUJ","5","4","873.6000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","9GHvMeJ4ZWuAX6sDGscFL1TBMszx2EehnrcTVUy4MZJQ","4","3","832.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","9hQqNe3DQTiwhspatewA8EXhz12e6sq5UJVJ2qNRwnTf","12","3","865.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","9iFPQbP1jGkj67sXg6YLLGRUBVEDMcapdS6jmCZSnz8R","4","4","676.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","9jJ3YRBL611e7xjXFMBExuninmTWjDnv3FXNotHmPnK2","4","3","1015.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","9maF99FLLAMh5v5JKG1ZyRZVBVsT5VkZnAJzDvduCpJa","4","3","602.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","9n1eEtJJfj1535NYfx524QcCG5aHbf5DH7ejqBrFLBwG","5","4","728.8000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","9pBHfuE19q7PRbupJf8CZAMwv6RHjasdyMN9U9du7Nx2","4","4","971.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","9ppJrpsbbuGNjiMhhD52Ueco4KXUzVfrtNQ6tAcDab4f","4","4","1085.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","9PRr9k87HjjdLMRkxtxygidjxVta9VQ1kAsqgLBWXKdQ","5","3","1199.2000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","9q16BB7WGmBxf1nJTdxH5zPnBUhtHqdqXqRFjSjuM4k7","4","4","1219.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","9T6SNsBimjCRJpkEjiVsc8AcxTBa1XVA7RjnBGGfWP23","4","4","1076.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","9U4WqNGVywKt3gG9HSt9tGVXBDXJvgid6BVweRysaJmg","4","4","332.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","9UbU7oaVXX6t7bMthxzzGPnWumFNxoWqUwX3qsrxb4pp","5","3","931.4000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i","4","4","557.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","9USijQaAfSzw6gWbHNq68VVigmj3HvffDJYhbK4tfquB","4","4","1286.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","A23LfQn6khffj2hGhGfXr6P52W2pxrVcCaHVQLYQgiX2","4","4","982.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","A4hyMd3FyvUJSRafDUSwtLLaQcxRP4r1BRC9w2AJ1to2","4","3","718.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","A9mvukTd77EbRoBX4ydSCFQHdu5bsRFkNXTTRstA8FAC","9","4","845.8888888888888889"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","ABC1U4cf9DZMwqy8ktEr4WJj8VHmVBQibbC57gEJthwY","4","4","1039.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","ABREU5YkQcfpDZymoQ97iGUgQcfgjctWUUxEMfumiPdV","4","4","447.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","AccReGBNBdUCEJ7ZyP231jw7uVJ3eF9u4cLBFAyqQuWm","4","4","1091.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","ACTGYsH7bHbaSP7z9N86oLPHBThAELbGfTboc1VoFeZz","4","3","964.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","ADjyeNzWd8yhEjCVyAqT87eqoyGRbimERQsNhFQcXjop","10","3","896.3000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","AEAJtnjjB19XFreJH21UP8rfd12f9kxMmngwZG3tGXbP","5","3","855.6000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","AiBEt9kE8yZ4CnaLfTCGMp7Fg2wCtqhPTfvJ8D3zrLfu","4","3","1004.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","AiDoLWFKzNxSXKeZ4zym2TEPkg6F4kQ3YBA8WhANVPEq","4","4","885.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","AjAubETeBLhebBxLcErmzbavZfqF9bCxkpRAdyJtoi9G","2","2","558.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","AjGby82yXeYgj3kmng9y3c4nQpZFmiPpJKecLJTHbfbP","4","3","874.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","ALp2GdA1eJV8vZHMHazCtTxNXe3BLUSco9LDASgjDs8R","4","4","1027.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","ALPHA6rdHZkx1om79xp47vX1iZXcbM3qfEwLyttZ1T7R","4","4","690.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","AmhQFcGvH2hjkucP78rn6GMKSbstYwyFpCDVKZUwBGrG","4","4","462.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","AmjX7CerZbHrU814UeBp2gJC7gANNG3KrP4c3RyD7TSD","4","4","792.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","ana2y2YvQ3ZPMwm6qhnN3nJoUSiT3qx5Pvetkq9xcfY","4","4","709.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","ANC1u9sY36q3mi2MyVhtz71un8yLgTsFBUuyLcSPzKsk","4","4","703.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","AnKWYWA1zktynzWqPC5KQFYWrTEWNny2CAHbAVU9zSXT","4","4","493.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","anzaeL7Lsv71HW2mew8YcKGyGqL6qNn3xoNPRrejM73","4","4","614.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","AoUwfPuiEek2thVRDhMP7HbQb9rguyab4rDiz2NAfwwA","4","3","840.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","AqyRvpjjSN6jWYPxijoJwhmKwJFk6fRYDh9fQZHcJ2o7","4","4","741.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","AS4i8EXUZnPbmNT5ZXmoTEbrXQrbFoReiWwwFB43Ds5z","4","3","1127.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","As9NxA9bCfhrVLAFyGeWG5X5iLYPGhU3R7nLfX3tN6am","4","3","805.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","ASTyfSima4LLAdDgoFGkgqoKowG1LZFDr9fAQrg7iaJZ","1","1","1204.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","Atom7LRkdXj6MBoWJPgjaetrCMrgB9nnkQBYXTWE8Z3S","4","4","1040.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","AvNsK6uxBBwejyPe7tZqgX4onaCnXTqKQvKRaTe9Ekya","4","4","1155.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","Aw5wEMXhbygFLR7jHtHpih8QvxVBGAMTqsQ2SjWPk1ex","4","4","633.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","AWcCdYG7Dy6GX45c6QMPbgGwgRZPKcBDT4bXGb3QrVRV","4","4","772.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM","4","4","554.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","AWZhUiQjrjtxL8MEMWsCFbMausFQKkdTnDsFW2i411hN","4","3","802.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","aXiomFkk6VzXaBhPuhMqTLZZguCFzzbyP9LTtZ7ZHLQ","4","4","821.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","AxiomRXZAq1Jgjj9pHmNqVP7Lhu67wLXZJZbaK87TTSk","2","2","672.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","axy3tCRL3wmFMVG4c69rYurcf4fXhBo2RcuBj9ADnJ4","4","4","520.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","AYY1TCe347UZ7zueBmF4MyoFkeEZquRUNVBNoUZiRoew","4","3","921.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","b1ueZK9bWTywN2587zsScyLTaH18wfRfN5W15XnkiqF","4","4","420.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","B94PGWcxE9iEDov8sZobTkqEY96Yb5gfcsYWSWpQxh6S","12","4","1114.9166666666666667"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","Ba1o5NWMdCDVVwoRNHLmuxHd2ypcZRWi18em5eavEgoE","1","1","88.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","bay3wXfJsu9ds1zQBoQQ4DUwFGs3NP6q4gca9WM5G1z","4","4","833.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","BCeczqpTRPigndHVJu1KEzno1Uhb4hjrE7ttmAndrV1p","25","4","1206.2000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","BCjGyexo1i7qpN9CbJ9Zt8avWr4Lb2JRtcm43sJvsgQK","4","4","1301.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","BCJN2vZFAHDYmufBDcbD5UAQHSyerXfc6UQkgX3mSWuh","4","3","1090.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","BCS95L5JHBWHvWkcEJBEF3BH5QHxKcPeaTgoYmHLvfFh","4","4","976.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","BeaCHioStqCEFDFxKwAEzyrUPYxqnBPhJ98gDKeEiTPb","4","4","822.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","BeRtYZnaaZLFwYQRPaZcxuuHBmyFBSGP32C8Ls5xnrZP","8","4","412.1250000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","BfgMdL4FaNHp5zZpD7WMYG5sZUrCWQPEjXDwWS7M5q3F","4","4","1153.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","BGAjnivVWqLqByqCVT9dSyPUFicvyJrz7vRvrvui3SEk","4","4","831.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","BiU1DNow77wGwSXW1bLmkcQe2cuySpkbz7xtbitD9Fmk","4","4","1138.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca","4","4","1083.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","Bk2qYNMa4hUkbutBcb4JHhMqAbGEFZq4KjicpMCwC2wn","1","1","703.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","bkpk9KVsDRfrArzzmkJ9mPEvbXfQxczzQYR3QMGiR8Z","4","3","790.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","BM2vE2QqkB9fGtC34WPtM8drbgta13SBkhRq6dRG9J4J","4","3","919.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","BNtHBLo1L2vAG7PBQ6mJvWz7GqVPxBnioXsY2Gjtubrg","95","4","701.6736842105263158"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","bonkcbAQvHpYWxEG63E8ufTB1cxkkk9eAKaPdGePE88","4","4","905.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","BoNKmNCGvoHS4CkKvYRnF21iEpUP827pZjhFGdA4t5as","5","4","1316.4000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","bookoVmqw4QjVj5BbkFacouadx9M7816wyRkfM7A5Lo","28","4","399.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","BP8TxUroBDw97JWmc9bfg9bs8PoE6MA71SSihhBNUJR4","1","1","500.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","BPKAfGkkzF5u1QRjjB1nWYYbPMUCMPJe1xZPmwEMNMCT","4","4","1122.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","BR1aTt4ZZUCwWJDkSYf1hqkYJjo7Mb7Ar8iVTkeSwUB8","9","4","951.1111111111111111"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","BSGMRbK97DcgLe4u4kfNQnmTVZGVnwdtKQBJqWRBTZxU","9","4","969.8888888888888889"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","BSMe78Jk1BfeJDdHQj1aXVjrT2aMAYidyNAGQsTshrk","5","3","1202.6000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","BuonuQoAR74GoMwCFhxKWVWWSGGt2wfbNmQ3cizaJ97G","4","3","667.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","BuoZ7q6faiJNTN24r7Kcj8dp96axs5XPEKXmWGsh2pDE","4","4","1258.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","burncPhAzPbo9QCzN9j8ig2FKZjwDhM5zgN2eW3GmWa","4","4","1118.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","BXAxLMMMUNYfC1z166VjWHR3WjTmqzLxB837o5ghmRtH","5","4","837.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","By8MseMKtZQQaQjMHJiyetmc5AC8RZZv8C2ss33ktrHt","4","4","1053.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","ByszyWdqC3rVMWy8f6jwK5cmwkpwYdwsr7UL58xS5vnm","4","4","1174.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","CarrotLYPhQzYL4fEsTUvEzw5QDaMGSZUENHSkh7qzQa","1","1","326.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","CBUGET5PnvLc3HvEeFYj64iTvdKhYV6pujTPDdDh785K","4","4","1312.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","Certusm1sa411sMpV9FPqU5dXAYhmmhygvxJ23S6hJ24","4","4","853.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","CfgRXmp1LEYr97EaT2RyoL2cSvtWgJh52Bes89RxVSoW","4","4","706.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","CG4tRANBKrzUmpv93V5sgftjQznBdiJsc2yPCzZWWuS9","4","4","682.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","ChaossRPGKnsVhX1GfPC78yq5Sqju4cMThcAsKZNz5d6","4","4","1135.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","chdvWr6T14nqGRFD37KY36dsvhkCtDaufW5rpu3AfHe","4","4","979.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","chopskqnudaeCTENWzUjfFCBSLcxprqbdMoCAucAwfb","4","4","1258.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","CiR8HNCfkjtcongPmP2DRdZPnFgjSbN5gsXdjmsXXHcB","5","3","982.8000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","ciTyjzN9iyobidMycjyqRRM7vXAHXkFzH3m8vEr6cQj","5","4","1054.8000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","CjmXSapt1ouz3CZzgkRJckBEwMSo5fVdVrizLeRscwYD","5","4","1425.4000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","CkCMabrc3HgBgDkeKPXkbWuQpUuSqW7zs1Mg3HFArx61","4","4","942.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","CLsFr1KZVbAyz16iFpwg2e4hiekR1unpwyxfNdjBMaoE","4","4","1042.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","CMPSSdrTnRQBiBGTyFpdCc3VMNuLWYWaSkE8Zh5z6gbd","4","4","750.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","CoG8d9Fp2TFJRkAmrPMiPsGhQWHzdTTVoegEp9svRgmJ","5","4","862.6000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","Cogent51kHgGLHr7zpkpRjGYFXM57LgjHjDdqXd4ypdA","4","4","718.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","CPcDFHCAKkr5Kp9T5aQWJhXV5J6iFj141NMQ87L6poPL","8","4","1171.1250000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","CpgSfd6QUoBw1267rTtJoZhELqC5q7isKLojBifSbNEE","4","4","1054.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","CpNnGGhgVATJAbzHUXdrcGfpPiGuZyPka4QUmH7YgavX","4","4","386.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","Crg1X8FftV44NmwfFvgREjanBQmyyS7NEu6duLU7Cyy6","9","4","1076.7777777777777778"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","CtvdyHYt8cMuGVHFarV2RADfoCdnrbd8e9jAsB225uMW","4","4","200.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","CTwsruptUccEtZGNxBDbuusHYxkBX3P6ndrxVjSG213y","4","4","242.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","CtzN7ysR5rX69qd168Aosbuc83mPozhi81bEHbG7ecNP","4","4","470.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","CVgwMrWo9chKEuEPCe6Za9KJe8jamnAcoeWzaMeNubr6","4","4","814.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","CVvaeDPR2o7P1eawG5c9TPFLzSXAewwPovPmREaEL4Cm","46","4","1047.5434782608695652"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","CwhdMezLucz7bcuWzStpLXgrzKGC2tBBiaVmJZjfprRN","4","4","255.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","CwyVpfmfSiMeCexi3JgUNvaiDfYN14cLDjzT99zcBuD2","15","4","882.6666666666666667"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","CZanBzZHFzrGY5qKzaX3CNhJ5smHEMTWFFnoeUi4J6dr","4","4","952.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","D1A4F2yh38JLQExKjDiCi4G2tCMwj93c3sikseSSePKe","8","4","1074.3750000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","D2RV1q6FgePVVjrMa7AMzVbvvAeg5oS7TAV7qdNKSDsX","4","4","1012.7500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","D3htsc6iRQJLqCNWcC2xcZgUuvcd1JT8zoYNqraNcTQz","4","4","1067.2500000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","D4r6Rcua2L7nHHhdaiZe2k2bTfPg2WQqcNYpG6bugvCG","4","4","881.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","DB7DNWMVQASMFxcjkwdr4w4eg3NmfjWTk2rqFMMbrPLA","4","4","719.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","DCdTPyDbXNHrmdv4ZyPPzEfY4mPAqH4hDPtowAteoNgv","5","4","1241.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","DCKyEmMENQMtLXgbmUoHRmgP9XdJ9HsR5WxrKnSDCzKA","4","3","859.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","DDnAqxJVFo2GVTujibHt5cjevHMSE9bo8HJaydHoshdp","4","4","847.5000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","DeepM3FDWaAb7o53rvyZk5YvHLG3FvDiVXJLRY78z51p","4","4","531.0000000000000000"
"bxrAptB5ZpZBhoLedJpoGWY5hBjjt3zvVBr2323Rrq6","DEU4agzdUCA5oZ1QSLxCyZb1smvdu5j1NXXsK2r823Uu","4","3","1008.7500000000000000"
