entity_id,wallet_count,unique_accounts,execution_shape_count,shape_entropy,slot_count,atomic_arb_count,pga_slot_count,avg_top_entity_share,toxic_pool_interactions,early_rate,total_txs,validator_mev_slot_ratio,validator_early_ratio,validator_unique_entities,avg_slots_seen,best_entity_rank,validator_total_txs,validator_mev_txs,validator_mev_tx_ratio,pca_1,pca_2,pca_3,risk_score,anomaly_score,risk_rank
sTepQGoReJq2tBKStL19DT6nnGHcGiAvFjyYaokLyuM,2,4,1,-0.0,14,0.0,1.0,0.5631653484489122,56,0,30,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.14065199689386995,0.2764771999315796,-0.31705730876657334,-1,-0.17470301479463285,101.5
Gd33fENP1XsBimff41s1EWrs2kmqfGQqEJ5CQPQB3Jwy,2,4,1,-0.0,14,0.0,1.0,0.5665543385607003,56,0,30,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.136994631592003,0.22615908005019814,-0.23337819428545553,-1,-0.18127883405650908,103.5
6JKwz43wDTgk5n8eNCJrtsnNtkDdKd1XUZAvB9WkiEQ4,2,4,1,-0.0,14,0.0,1.0,0.5665543385607003,56,0,30,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.136994631592003,0.22615908005019814,-0.23337819428545553,-1,-0.18127883405650908,103.5
LunaowJnt875WWoqDkhHhE93SNYHa6tfFNVn1rqc57c,2,4,1,-0.0,15,0.0,1.0,0.5715190920583629,60,0,32,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.12227232100757408,0.625952574522623,-0.035891245608650875,-1,-0.18227694033065234,105.0
8augxYLUge2iWmitQMwbcBL5VQEpsM6aJdRofhwpnzyw,2,4,1,-0.0,15,0.0,2.0,0.5715190920583629,58,0,31,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.10257701425462767,0.6484491003432604,0.1894076498720806,-1,-0.18261557047883076,106.0
SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,1,2,1,-0.0,12,0.0,0.0,0.5448341241188491,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.4,1,6156.75,6099.75,0.9902,-0.21010965519393807,-0.42124386702294286,-1.1440294602358694,-1,-0.1880228047640275,107.0
2Le6TjeEescF87qDA8Ftdz6U8Kq6SNVwoLJLhzBCHUr5,2,4,1,-0.0,15,0.0,2.0,0.5715190920583629,56,0,30,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.10317695457428289,0.6484268339485743,0.18944155839143598,-1,-0.18945458657607012,108.5
MRGSoA53J7i4WidVHTxawPyKdr26LdVYCywnrUZ6auT,2,4,1,-0.0,15,0.0,2.0,0.5715190920583629,56,0,30,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.10317695457428289,0.6484268339485743,0.18944155839143598,-1,-0.18945458657607012,108.5
FBbqKvwLfKGZrKrfSbPJz4ymQ7zMarhRyZtu1RBkSe89,1,2,1,-0.0,16,0.0,0.0,0.587083008849862,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.2,1,6156.75,6099.75,0.9902,-0.13125706346581373,0.8453400509956742,0.19899429649263314,-1,-0.19284381941361106,112.0
5ZjxMYBbnKd4VFxLjAChSWMTeQ96147HnxZvQJxUseHV,1,2,1,-0.0,16,0.0,0.0,0.587083008849862,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.2,1,6156.75,6099.75,0.9902,-0.13125706346581373,0.8453400509956742,0.19899429649263314,-1,-0.19284381941361106,112.0
HT41udB8mLZZf7tev9tUoHYJ41TP8GWZ6zFMbjiviXk5,1,2,1,-0.0,16,0.0,0.0,0.587083008849862,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.2,1,6156.75,6099.75,0.9902,-0.13125706346581373,0.8453400509956742,0.19899429649263314,-1,-0.19284381941361106,112.0
BuoZ7q6faiJNTN24r7Kcj8dp96axs5XPEKXmWGsh2pDE,1,2,1,-0.0,16,0.0,0.0,0.587083008849862,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.2,1,6156.75,6099.75,0.9902,-0.13125706346581373,0.8453400509956742,0.19899429649263314,-1,-0.19284381941361106,112.0
9UM8wQ8F5oMiRcP5YdqD6Lr4krpBWCD8LtgQYoisJd9i,1,2,1,-0.0,16,0.0,0.0,0.587083008849862,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.2,1,6156.75,6099.75,0.9902,-0.13125706346581373,0.8453400509956742,0.19899429649263314,-1,-0.19284381941361106,112.0
stacheBmGG5zMKuetUevAbc4m4dLbve1VPcpSur3voH,1,2,1,-0.0,14,0.0,0.0,0.605438722485722,26,0,14,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.12897666786931705,-0.3741679629348846,0.5023559817112507,-1,-0.1944476739956918,115.0
EQhTjikb1L2jvxsCaSW2o2TuRXh4Do6HzBEWCxpeM44W,2,4,1,-0.0,15,0.0,1.0,0.5715190920583629,58,0,31,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.1228722613272293,0.6259303081279368,-0.03585733708929551,-1,-0.19471532428970373,118.0
A9mvukTd77EbRoBX4ydSCFQHdu5bsRFkNXTTRstA8FAC,2,4,1,-0.0,15,0.0,1.0,0.5715190920583629,58,0,31,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.1228722613272293,0.6259303081279368,-0.03585733708929551,-1,-0.19471532428970373,118.0
BR1aTt4ZZUCwWJDkSYf1hqkYJjo7Mb7Ar8iVTkeSwUB8,2,4,1,-0.0,15,0.0,1.0,0.5715190920583629,58,0,31,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.1228722613272293,0.6259303081279368,-0.03585733708929551,-1,-0.19471532428970373,118.0
Crg1X8FftV44NmwfFvgREjanBQmyyS7NEu6duLU7Cyy6,2,4,1,-0.0,15,0.0,1.0,0.5715190920583629,58,0,31,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.1228722613272293,0.6259303081279368,-0.03585733708929551,-1,-0.19471532428970373,118.0
DZVySotZvrvJyVAcgjFtUDm93zoCaq9wBruMAUz83CWW,2,4,1,-0.0,15,0.0,1.0,0.5715190920583629,58,0,31,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.1228722613272293,0.6259303081279368,-0.03585733708929551,-1,-0.19471532428970373,118.0
scb1Z7du8NVSaHFXsafSjRdXr6xBjWR3iugikL739Y1,1,2,1,-0.0,13,0.0,0.0,0.5989442118010782,26,0,14,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.14414999695293862,-0.7512038145217526,0.2670292772897335,-1,-0.19549200348465506,121.0
STPTshazcjH6cZMHzQBrggFSPHXYCTRGB7ctqS1AjkH,1,2,1,-0.0,13,0.0,0.0,0.5957486332839916,26,0,14,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.14759863433524636,-0.7037573783832034,0.18812577750241802,-1,-0.20569071430090125,122.0
7Zm1pE4FubFYZDyAQ5Labh3A4cxDcvve1s3WCRgEAZ84,2,4,1,-0.0,15,0.0,0.0,0.5715190920583629,56,0,30,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14376744871948616,0.603389249517927,-0.2610884155313162,-1,-0.20983358318576595,128.5
8GLRbAstsabZuZUx73AoyfGi1FRCWSUhRgMugFyofEz7,2,4,1,-0.0,15,0.0,0.0,0.5715190920583629,56,0,30,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14376744871948616,0.603389249517927,-0.2610884155313162,-1,-0.20983358318576595,128.5
1KXvrkPXwkGF6NK1zyzVuJqbXfpenPVPP6hoiK9bsK3,2,4,1,-0.0,15,0.0,0.0,0.5715190920583629,56,0,30,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14376744871948616,0.603389249517927,-0.2610884155313162,-1,-0.20983358318576595,128.5
7MTjmteQHhthwwTZhUzsc2dP4NBvGNRqj8jzdqNxHFGE,2,4,1,-0.0,15,0.0,0.0,0.5715190920583629,56,0,30,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14376744871948616,0.603389249517927,-0.2610884155313162,-1,-0.20983358318576595,128.5
8pyp3vfVPRziYdAYEyqkwytdBbdVbQmHqfQAVDcRV3w,2,4,1,-0.0,15,0.0,0.0,0.5715190920583629,56,0,30,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14376744871948616,0.603389249517927,-0.2610884155313162,-1,-0.20983358318576595,128.5
8T8AJfUCXwPFwEMmjca8gCRSktPrqbUBVa6ggNyhLhFJ,2,4,1,-0.0,15,0.0,0.0,0.5715190920583629,56,0,30,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14376744871948616,0.603389249517927,-0.2610884155313162,-1,-0.20983358318576595,128.5
3KNGMiXwhy2CAWVNpLoUt25sNngFnX1mZpaiEeVccBA6,2,4,1,-0.0,15,0.0,0.0,0.5715190920583629,56,0,30,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14376744871948616,0.603389249517927,-0.2610884155313162,-1,-0.20983358318576595,128.5
Sh1ro1CaaVjNuihgNK6kay7jwcWzSqD2fdix6RNPaSh,2,4,1,-0.0,15,0.0,0.0,0.5715190920583629,56,0,30,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14376744871948616,0.603389249517927,-0.2610884155313162,-1,-0.20983358318576595,128.5
D1A4F2yh38JLQExKjDiCi4G2tCMwj93c3sikseSSePKe,2,4,1,-0.0,15,0.0,0.0,0.5715190920583629,56,0,30,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14376744871948616,0.603389249517927,-0.2610884155313162,-1,-0.20983358318576595,128.5
DtY5Bzxd75iWQRvKwM2xLUxqwLT1RRoeNwmVvgS2JANA,2,4,1,-0.0,15,0.0,0.0,0.5715190920583629,56,0,30,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14376744871948616,0.603389249517927,-0.2610884155313162,-1,-0.20983358318576595,128.5
CPcDFHCAKkr5Kp9T5aQWJhXV5J6iFj141NMQ87L6poPL,2,4,1,-0.0,15,0.0,0.0,0.5715190920583629,56,0,30,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14376744871948616,0.603389249517927,-0.2610884155313162,-1,-0.20983358318576595,128.5
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,2,4,1,-0.0,15,0.0,0.0,0.5715190920583629,56,0,30,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14376744871948616,0.603389249517927,-0.2610884155313162,-1,-0.20983358318576595,128.5
5ysfTZ42VT1TjnjzQShZSrix7wdVtjXwssocSeYKDs5d,2,4,1,-0.0,15,0.0,1.0,0.5715190920583629,56,0,30,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.12347220164688451,0.6259080417332507,-0.035823428569940134,-1,-0.2100216433438622,138.0
3YX7PQuESmR2h95FDgjahEQjyCBhmY1Ts2MsrM1Kg9DS,2,4,1,-0.0,15,0.0,1.0,0.5715190920583629,56,0,30,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.12347220164688451,0.6259080417332507,-0.035823428569940134,-1,-0.2100216433438622,138.0
nSGZ3tv2UhskkPqiB666yDVj7PTi9qKgDqvjHyw5JgM,2,4,1,-0.0,15,0.0,1.0,0.5715190920583629,56,0,30,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.12347220164688451,0.6259080417332507,-0.035823428569940134,-1,-0.2100216433438622,138.0
kyzzzgRymGpePUsLyr48kQHt53kh5CSfRH1qfvz1xgj,2,4,1,-0.0,15,0.0,1.0,0.5715190920583629,56,0,30,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.12347220164688451,0.6259080417332507,-0.035823428569940134,-1,-0.2100216433438622,138.0
5LNEDitSMhApT2uFnmtN7FmjCiGuatpnb2uU4f3shrk,2,4,1,-0.0,15,0.0,1.0,0.5715190920583629,56,0,30,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.12347220164688451,0.6259080417332507,-0.035823428569940134,-1,-0.2100216433438622,138.0
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,2,4,1,-0.0,15,0.0,1.0,0.5715190920583629,56,0,30,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.12347220164688451,0.6259080417332507,-0.035823428569940134,-1,-0.2100216433438622,138.0
mrgn28BhocwdAUEenen3Sw2MR9cPKDpLkDvzDdR7DBD,2,4,1,-0.0,15,0.0,1.0,0.5715190920583629,56,0,30,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.12347220164688451,0.6259080417332507,-0.035823428569940134,-1,-0.2100216433438622,138.0
SPHERExTW7GaMgS4RN6MbghYvXU2REfFWHgpxMH1P69,1,2,1,-0.0,12,0.0,0.0,0.5751475289455025,28,0,15,0.9333333333333332,0.0031034530831958,496.4,2.4,1,6156.75,6099.75,0.9902,-0.17739572232974532,-0.8713229430210794,-0.39554723127366526,-1,-0.2179915106418926,142.0
GiYSnFRrXrmkJMC54A1j3K4xT6ZMfx1NSThEe5X2WpDe,1,2,1,-0.0,13,0.0,0.0,0.5571760951737792,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.18802586319930337,-0.13100607079159016,-0.76435432929915,-1,-0.23750286203694632,145.0
7HMHSdQkjDwz9Q5zAhEy83uzW3XHJchjdpMYapKXcKt5,1,2,1,-0.0,13,0.0,0.0,0.5571760951737792,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.18802586319930337,-0.13100607079159016,-0.76435432929915,-1,-0.23750286203694632,145.0
3psxMyr7rQzywVp1MXKd1XFmFz33NjydzCoJx9t2sMQW,1,2,1,-0.0,13,0.0,0.0,0.5571760951737792,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.18802586319930337,-0.13100607079159016,-0.76435432929915,-1,-0.23750286203694632,145.0
12i8gndWWWMTRzJBFhnYkobNgZB3XMUUJq75HeUrshrk,1,2,1,-0.0,13,0.0,0.0,0.5571760951737792,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.18802586319930337,-0.13100607079159016,-0.76435432929915,-1,-0.23750286203694632,145.0
DiFeTctQSaNczJNmZ5121kYqLaBe9wDpM9sjCzTELJLE,1,2,1,-0.0,13,0.0,0.0,0.5571760951737792,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.18802586319930337,-0.13100607079159016,-0.76435432929915,-1,-0.23750286203694632,145.0
scb2TYPmwHgKxXJaJNq6gHKwYkVyLKx58hz9RbCKZZR,1,2,1,-0.0,13,0.0,0.0,0.5825916596689568,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.16126944337853197,-0.5083886015990781,-0.13676615671613512,-1,-0.24825852616893085,148.0
Lua1fxRRHCnjVAYdfGyv2GbUsRHGM2DN2wgpWuF2WSb,1,2,1,-0.0,13,0.0,0.0,0.5737761610693919,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.17011123287797555,-0.37747598608254057,-0.3544744628335069,-1,-0.24886379106310796,149.5
BSMe78Jk1BfeJDdHQj1aXVjrT2aMAYidyNAGQsTshrk,1,2,1,-0.0,13,0.0,0.0,0.5737761610693919,30,0,16,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.17011123287797555,-0.37747598608254057,-0.3544744628335069,-1,-0.24886379106310796,149.5
HyperSPG8w4jgdHgmA8ExrhRL1L1BriRTHD9UFdXJUud,1,2,1,-0.0,13,0.0,0.0,0.5571760951737792,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.18869767439894658,-0.13103033883135684,-0.764313556042156,-1,-0.248868852171719,152.0
Fc6NNdS2j3EmrWbU6Uqt6wsKB5ef72NjaWfNxKYbULGD,1,2,1,-0.0,13,0.0,0.0,0.5571760951737792,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.18869767439894658,-0.13103033883135684,-0.764313556042156,-1,-0.248868852171719,152.0
A4hyMd3FyvUJSRafDUSwtLLaQcxRP4r1BRC9w2AJ1to2,1,2,1,-0.0,13,0.0,0.0,0.5571760951737792,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.18869767439894658,-0.13103033883135684,-0.764313556042156,-1,-0.248868852171719,152.0
5d9Mdc2Zk8as8GL1AxQeXxv5htBBvC5bjfmsXC7UUWwG,1,2,1,-0.0,14,0.0,0.0,0.5832753236275038,26,0,16,0.9333333333333332,0.0031034530831958,496.4,2.8,1,6156.75,6099.75,0.9902,-0.15183905435644246,-0.04505578555815993,-0.044944786772418276,-1,-0.2522421080838778,154.0
58KprHKFNHgH1Cvo4QwxWkDeJNaSQVteCoAAFUWjtESn,1,2,1,-0.0,15,0.0,0.0,0.5846846399456275,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14200987601647552,0.40748662651567474,0.06480731383705343,-1,-0.25262201469684636,159.0
UPSCQNqdbiaqrQou9X9y8mr43ZHzvoNpKC26Mo7GubF,1,2,1,-0.0,15,0.0,0.0,0.5846846399456275,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14200987601647552,0.40748662651567474,0.06480731383705343,-1,-0.25262201469684636,159.0
3SkE34PVeGck2ArEffFKjihrQgURsvnoTAhitsNXNzXd,1,2,1,-0.0,15,0.0,0.0,0.5846846399456275,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14200987601647552,0.40748662651567474,0.06480731383705343,-1,-0.25262201469684636,159.0
HbidP4hpQdwhkzrxder3x3VNPt6DQnE25gFG46napD2p,1,2,1,-0.0,15,0.0,0.0,0.5846846399456275,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14200987601647552,0.40748662651567474,0.06480731383705343,-1,-0.25262201469684636,159.0
Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,1,2,1,-0.0,15,0.0,0.0,0.5846846399456275,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14200987601647552,0.40748662651567474,0.06480731383705343,-1,-0.25262201469684636,159.0
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,1,2,1,-0.0,15,0.0,0.0,0.5846846399456275,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14200987601647552,0.40748662651567474,0.06480731383705343,-1,-0.25262201469684636,159.0
DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,1,2,1,-0.0,15,0.0,0.0,0.5846846399456275,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14200987601647552,0.40748662651567474,0.06480731383705343,-1,-0.25262201469684636,159.0
9n1eEtJJfj1535NYfx524QcCG5aHbf5DH7ejqBrFLBwG,1,2,1,-0.0,15,0.0,0.0,0.5846846399456275,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14200987601647552,0.40748662651567474,0.06480731383705343,-1,-0.25262201469684636,159.0
BXAxLMMMUNYfC1z166VjWHR3WjTmqzLxB837o5ghmRtH,1,2,1,-0.0,15,0.0,0.0,0.5846846399456275,30,0,16,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14200987601647552,0.40748662651567474,0.06480731383705343,-1,-0.25262201469684636,159.0
9GHvMeJ4ZWuAX6sDGscFL1TBMszx2EehnrcTVUy4MZJQ,1,2,1,-0.0,13,0.0,0.0,0.5788329915199547,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.16532576163734788,-0.4525816773304117,-0.2295731617418682,-1,-0.25269273673932713,164.0
EdGevanA2MZsDpxDXK6b36FH7RCcTuDZZRcc6MEyE9hy,1,2,1,-0.0,13,0.0,0.0,0.5694431828614179,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.17545915218913768,-0.31316624613748784,-0.46142124856881156,-1,-0.2578114633940907,165.0
CTwsruptUccEtZGNxBDbuusHYxkBX3P6ndrxVjSG213y,1,2,1,-0.0,13,0.0,0.0,0.5650240592355926,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.1802282276011714,-0.2475531917938141,-0.5705358637178494,-1,-0.2598747114820856,169.5
RLMS1pv3YKi7CSUCKTNcFN5fFkXJc2SmCwPhbQpqZJo,1,2,1,-0.0,13,0.0,0.0,0.5650240592355926,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.1802282276011714,-0.2475531917938141,-0.5705358637178494,-1,-0.2598747114820856,169.5
CtzN7ysR5rX69qd168Aosbuc83mPozhi81bEHbG7ecNP,1,2,1,-0.0,13,0.0,0.0,0.5650240592355926,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.1802282276011714,-0.2475531917938141,-0.5705358637178494,-1,-0.2598747114820856,169.5
b1ueZK9bWTywN2587zsScyLTaH18wfRfN5W15XnkiqF,1,2,1,-0.0,13,0.0,0.0,0.5650240592355926,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.1802282276011714,-0.2475531917938141,-0.5705358637178494,-1,-0.2598747114820856,169.5
idCE5k2BtTpwXdwAC7Var1enT9reut9fWECcxQP7LY7,1,2,1,-0.0,13,0.0,0.0,0.5650240592355926,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.1802282276011714,-0.2475531917938141,-0.5705358637178494,-1,-0.2598747114820856,169.5
Hu7pi2Xg5Kav8vSAUUr5CCZaEmMCzT6FgCTpueu3oBtW,1,2,1,-0.0,13,0.0,0.0,0.5650240592355926,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.1802282276011714,-0.2475531917938141,-0.5705358637178494,-1,-0.2598747114820856,169.5
GvfaiJUhNCRZGVGumsEF1eHDb8JpAeFAyHSrTifyhrbt,1,2,1,-0.0,13,0.0,0.0,0.5650240592355926,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.1802282276011714,-0.2475531917938141,-0.5705358637178494,-1,-0.2598747114820856,169.5
CtvdyHYt8cMuGVHFarV2RADfoCdnrbd8e9jAsB225uMW,1,2,1,-0.0,13,0.0,0.0,0.5650240592355926,26,0,15,0.9333333333333332,0.0031034530831958,496.4,2.6,1,6156.75,6099.75,0.9902,-0.1802282276011714,-0.2475531917938141,-0.5705358637178494,-1,-0.2598747114820856,169.5
chopskqnudaeCTENWzUjfFCBSLcxprqbdMoCAucAwfb,1,2,1,-0.0,15,0.0,0.0,0.5859058158345607,28,0,15,0.9333333333333332,0.0031034530831958,496.4,3.0,1,6156.75,6099.75,0.9902,-0.14129193514546998,0.3893329189692838,0.0949938382215845,-1,-0.26087698896121836,174.0
